,Home,winningTeam,winningScore,losingTeam,losingScore,Pace_Home,Pace_AWAY,FG_PpercentHome,FG_PpercentAWAY,TOV_Home,TOV_AWAY,ORB_Home,ORB_AWAY,FT_Rate_Home,FT_Rate_AWAY,Off_Rat_Home,Off_Rat_AWAY,date
0,Denver,Denver,110,LA Clippers,104,88.3,88.3,.563,.518,10.1,6.0,21.6,21.7,.250,.217,124.6,117.8,2021-05-02
0,New Orleans,New Orleans,140,Minnesota,136,107.5,107.5,.587,.524,15.8,11.8,26.9,25.5,.348,.236,117.9,114.6,2021-05-02
0,Indiana,Indiana,152,Oklahoma City,95,110.3,110.3,.776,.378,15.0,10.4,10.0,29.6,.195,.099,137.8,86.1,2021-05-02
0,Memphis,Orlando,112,Memphis,111,100.0,100.0,.510,.512,13.2,9.3,35.4,13.6,.135,.294,111.0,112.0,2021-05-02
0,Toronto,Utah,106,Toronto,102,95.1,95.1,.511,.583,9.3,18.9,21.6,24.3,.064,.192,107.3,111.5,2021-05-02
0,Portland,Portland,129,Boston,119,101.2,101.2,.629,.596,8.5,15.8,7.9,23.3,.259,.146,127.4,117.5,2021-05-03
0,Miami,Miami,121,Charlotte,111,96.3,96.3,.574,.580,9.9,13.4,26.2,20.5,.227,.210,125.7,115.3,2021-05-03
0,Sacramento,Sacramento,111,Dallas,99,95.9,95.9,.623,.457,17.8,14.5,22.9,30.2,.123,.309,115.8,103.2,2021-05-03
0,New York,New York,122,Houston,97,96.4,96.4,.628,.481,12.3,15.4,15.4,30.4,.163,.266,126.6,100.6,2021-05-03
0,Toronto,Toronto,121,LA Lakers,114,103.8,103.8,.527,.547,10.0,12.4,26.0,16.3,.234,.247,116.5,109.8,2021-05-03
0,Brooklyn,Milwaukee,117,Brooklyn,114,103.2,103.2,.516,.566,13.4,8.8,27.5,17.0,.156,.061,110.5,113.4,2021-05-03
0,Phoenix,Phoenix,123,Oklahoma City,120,97.4,97.4,.607,.560,9.4,12.8,21.1,35.4,.250,.185,126.3,123.2,2021-05-03
0,Philadelphia,Philadelphia,113,San Antonio,111,93.0,93.0,.505,.510,10.3,11.2,25.5,21.7,.191,.135,110.1,108.1,2021-05-03
0,Portland,Atlanta,123,Portland,114,98.1,98.1,.542,.643,7.3,10.7,15.4,13.9,.116,.179,116.2,125.3,2021-05-04
0,Philadelphia,Philadelphia,106,Chicago,94,93.1,93.1,.607,.477,16.0,13.9,20.0,24.5,.200,.126,113.9,101.0,2021-05-04
0,Orlando,Orlando,119,Detroit,112,98.1,98.1,.568,.532,9.2,9.8,23.1,23.5,.216,.140,121.3,114.1,2021-05-04
0,Denver,LA Lakers,93,Denver,89,94.1,94.1,.476,.527,11.9,19.4,14.3,16.7,.134,.219,94.6,98.8,2021-05-04
0,New York,New York,118,Memphis,104,94.1,94.1,.584,.488,7.6,11.1,19.5,26.0,.157,.233,125.4,110.6,2021-05-04
0,Golden State,Golden State,123,New Orleans,108,102.7,102.7,.631,.461,12.9,13.3,12.8,28.3,.136,.278,119.8,105.2,2021-05-04
0,San Antonio,Utah,110,San Antonio,99,95.9,95.9,.494,.563,12.1,13.6,18.2,32.6,.111,.125,103.3,114.7,2021-05-04
0,Indiana,Washington,154,Indiana,141,118.2,118.2,.561,.655,12.6,12.3,28.6,22.5,.196,.184,119.3,130.3,2021-05-04
0,Phoenix,Atlanta,135,Phoenix,103,90.5,90.5,.494,.708,8.9,10.7,21.3,31.0,.316,.190,113.8,149.1,2021-05-06
0,Portland,Portland,141,Cleveland,105,99.2,99.2,.663,.473,8.8,7.2,26.8,21.8,.207,.196,142.2,105.9,2021-05-06
0,New York,Denver,113,New York,97,104.4,104.4,.459,.443,13.3,10.4,11.5,30.8,.209,.278,93.0,108.3,2021-05-06
0,Philadelphia,Philadelphia,135,Houston,115,98.7,98.7,.612,.543,8.0,11.4,29.7,25.0,.213,.151,136.8,116.5,2021-05-06
0,Sacramento,Sacramento,104,Indiana,93,99.6,99.6,.495,.488,9.8,19.6,24.0,21.7,.105,.145,104.5,93.4,2021-05-06
0,Washington,Milwaukee,135,Washington,134,108.2,108.2,.531,.640,5.7,15.8,23.9,23.8,.333,.236,123.8,124.8,2021-05-06
0,Memphis,Memphis,139,Minnesota,135,105.7,105.7,.608,.622,10.6,11.9,29.3,26.1,.216,.191,131.5,127.8,2021-05-06
0,Boston,Boston,132,Orlando,96,101.5,101.5,.641,.424,9.8,14.9,20.5,21.7,.094,.282,130.0,94.6,2021-05-06
0,San Antonio,Utah,126,San Antonio,94,98.1,98.1,.440,.659,6.5,12.9,16.4,21.2,.141,.114,95.9,128.5,2021-05-06
0,Chicago,Chicago,120,Charlotte,99,99.1,99.1,.604,.511,14.7,13.3,31.9,24.1,.110,.078,121.1,99.9,2021-05-07
0,Brooklyn,Dallas,113,Brooklyn,109,100.9,100.9,.500,.534,11.3,10.7,20.4,22.6,.147,.202,108.1,112.0,2021-05-07
0,Memphis,Detroit,111,Memphis,97,95.1,95.1,.483,.596,13.5,11.0,26.1,14.3,.124,.145,102.0,116.7,2021-05-07
0,Oklahoma City,Golden State,118,Oklahoma City,97,98.6,98.6,.460,.599,8.5,12.2,10.6,17.1,.182,.174,98.4,119.6,2021-05-07
0,Atlanta,Indiana,133,Atlanta,126,103.0,103.0,.590,.667,10.5,13.6,23.8,14.3,.160,.195,122.3,129.1,2021-05-07
0,LA Lakers,LA Clippers,118,LA Lakers,94,97.2,97.2,.437,.617,9.1,19.9,22.0,28.1,.207,.299,96.7,121.4,2021-05-07
0,Washington,Washington,131,Toronto,129,98.2,98.2,.505,.514,10.3,9.3,25.6,33.3,.383,.200,120.8,119.0,2021-05-07
0,Boston,Chicago,121,Boston,99,96.6,96.6,.471,.525,11.9,7.8,22.9,29.4,.209,.172,102.4,125.2,2021-05-08
0,Orlando,Charlotte,122,Orlando,112,100.3,100.3,.464,.545,5.2,9.6,25.9,25.0,.214,.281,111.7,121.7,2021-05-08
0,Cleveland,Dallas,110,Cleveland,90,92.8,92.8,.422,.554,12.9,8.9,23.4,22.0,.241,.217,97.0,118.6,2021-05-08
0,Minnesota,Miami,121,Minnesota,112,102.2,102.2,.541,.580,14.0,12.4,23.7,20.0,.235,.230,109.6,118.4,2021-05-08
0,Houston,Milwaukee,141,Houston,133,109.3,109.3,.630,.637,13.3,13.9,14.9,30.2,.125,.211,121.7,129.1,2021-05-08
0,New Orleans,Philadelphia,109,New Orleans,107,99.8,99.8,.450,.535,8.3,13.7,28.1,21.7,.158,.212,107.2,109.2,2021-05-08
0,New York,Phoenix,128,New York,105,98.9,98.9,.518,.565,12.1,4.6,13.6,16.7,.214,.261,106.2,129.5,2021-05-08
0,LA Lakers,Portland,106,LA Lakers,101,98.7,98.7,.478,.489,12.4,7.6,20.8,13.3,.180,.227,102.4,107.4,2021-05-08
0,San Antonio,San Antonio,113,Sacramento,104,101.3,101.3,.539,.565,11.8,15.0,18.4,9.8,.191,.107,111.5,102.6,2021-05-08
0,Denver,Utah,127,Denver,120,97.2,97.2,.620,.601,15.6,9.2,23.7,23.7,.205,.225,123.5,130.7,2021-05-08
0,Brooklyn,Brooklyn,125,Denver,119,97.4,97.4,.742,.533,17.4,10.5,8.0,23.3,.409,.228,128.3,122.2,2021-05-09
0,Oklahoma City,Golden State,136,Oklahoma City,97,103.5,103.5,.452,.747,11.2,16.8,20.0,6.3,.128,.185,93.7,131.4,2021-05-09
0,Washington,Washington,133,Indiana,132,108.6,108.6,.486,.514,10.9,10.0,26.8,15.1,.236,.240,110.9,110.1,2021-05-09
0,Detroit,Philadelphia,118,Detroit,104,96.5,96.5,.554,.542,14.9,9.3,22.2,20.9,.131,.321,107.8,122.3,2021-05-09
0,San Antonio,Portland,124,San Antonio,102,99.2,99.2,.441,.526,6.4,6.8,13.5,35.3,.215,.227,102.8,124.9,2021-05-09
0,Memphis,Memphis,109,Toronto,99,98.7,98.7,.529,.436,15.0,9.5,29.8,23.6,.224,.181,110.5,100.3,2021-05-09
0,Houston,Utah,124,Houston,116,102.5,102.5,.531,.618,7.0,15.3,17.6,18.4,.122,.224,113.2,121.0,2021-05-09
